"ESOL predicted log solubility in mols per litre","Minimum Degree","Molecular Weight","Number of H-Bond Donors","Number of Rings","Number of Rotatable Bonds","Polar Surface Area","measured log solubility in mols per litre","Structure of smiles [idcode]","smiles","Nr"
"-6.007000000000001","2","252.31599999999997","0","5","0","0.0","-7.8","fbc@@@LdbbbbbbQQsEBMKuhir@@@@@@@@@@","c1ccc2c(c1)c3cccc4ccc5cccc2c5c43","1005"
"-3.063","1","165.834","0","0","0","0.0","-2.54","gGPBADJHLQXaInih@","ClC(=C(Cl)Cl)Cl","1006"
"-0.912","1","86.134","0","0","2","17.07","-0.28","gGQ@@drmT@@","CCC(=O)CC","1007"
"-0.354","1","53.06399999999999","0","0","0","23.79","0.15","gCh@@doH@","C=CC#N","1008"
"-3.5389999999999997","1","410.4570000000002","3","4","2","94.83","-5.6129999999999995","ek`PJD@AFnec`IAJPrJQRJJJHkKQKSFESsRqrKJjjjjfZjijZj`@@","CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO","1009"
"-1.2","1","100.16099999999999","0","0","3","17.07","-0.8","gNq@@dskUP@","CCCCC(=O)C","1010"
"-3.505","1","225.296","2","1","4","71.96000000000001","-3.239","f`ai@@LDxJPDimYuiYr`@jjh@@","CCNc1nc(NC(C)(C)C)nc(OC)n1","1011"
"-3.3080000000000003","1","114.23199999999999","0","0","4","0.0","-5.16","dax@@DjWzjj@h@","CCCCC(C)CC","1012"
"-2.102","1","187.862","0","0","1","0.0","-1.68","gC`DAb[DRVh@","BrCCBr","1013"
"-2.734","1","193.24599999999998","1","1","2","38.33","-2.863","dg^D@LADfUnUeuj`HJ@@","CNC(=O)Oc1ccccc1C(C)C","1014"
"-1.9480000000000002","1","214.20600000000002","1","2","2","88.37","-3.22","dg|laLJce]@HjUyJYn[gFNzZZYj`@","O=C1NCCN1c2ncc(s2)N(=O)=O","1015"
"-5.189","2","216.283","0","4","0","0.0","-6.68","fhe@@@LdbbbRRjRYHRmF|D@B@h@@@@@","C1c2ccccc2c3ccc4ccccc4c13","1016"
"-2.912","1","142.58499999999998","0","1","1","9.23","-2.46","didH`BBHRYeVFBB@@@","COc1ccccc1Cl","1017"
"-5.604","1","366.0","0","1","4","27.69","-6.09","f`aAb`IFlCDIDBbE^F`aIf]]kV\``Jfj@@@","COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl","1018"
"-3.988","1","332.57000000000005","1","2","3","63.24","-5.03","fbuac@BLdXDPfHsDILsK[[o\UzLuMLLDT@@@","ClC(Cl)CC(=O)NC2=C(Cl)C(=O)c1ccccc1C2=O","1019"
"-6.007999999999999","1","320.04600000000005","0","2","3","0.0","-7.2","fdy@@`@QAhbtQFHrJIKJJJIGTYxL@EPTA@@@","ClC(Cl)C(c1ccc(Cl)cc1)c2ccc(Cl)cc2 ","1020"
"-0.878","1","86.09","0","0","1","26.3","-0.22","gGP`@dfUjP@","COC(=O)C=C","1021"
"-4.477","1","290.75","1","2","3","41.57000000000001","-4.89","fbuPb@GQxDDPdrnlkk]QakP@T@EMP@@@","CN(C)C(=O)Nc2ccc(Oc1ccc(Cl)cc1)cc2","1022"
"-4.034","2","182.226","0","2","2","24.72","-4.45","dg}@@@aJVYU^Svv`@@@@@","N(=Nc1ccccc1)c2ccccc2","1023"
"-3.617","1","134.22199999999998","0","1","1","0.0","-3.77","deT@@LdbRbmBDED@@","CC(C)c1ccc(C)cc1","1024"
"-3.012","1","163.003","1","1","0","20.23","-1.79","didHPBBHzHRYgfFBB@@@","Oc1c(Cl)cccc1Cl","1025"
"0.31","1","342.297","8","2","5","189.52999999999997","0.79","fncAh@@XDkQoQsUnRJJIQIRXjK[TdEMUUUUUUUP@@","OCC2OC(OC1(CO)OC(CO)C(O)C1O)C(O)C(O)C2O ","1026"
"-0.887","1","180.156","6","1","0","121.38000000000001","0.35","dcLF@@IaWTfYnijjjj@@","OC1C(O)C(O)C(O)C(O)C1O","1027"
"-0.847","1","254.24599999999995","2","2","3","102.28","-0.17","fdyHP@DXUh@oQrJJJJXiYSLehsUTuMUMAu@@","Cn2c(=O)n(C)c1ncn(CC(O)CO)c1c2=O","1028"
"-2.613","1","323.13200000000006","3","1","6","112.70000000000002","-2.1109999999999998","fbeQQBJQIKR\`bDQDYsrS]lsvnw`uMUT@Dp@@","OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(cc1)N(=O)=O","1029"
"-1.663","1","116.204","1","0","3","20.23","-0.85","daxH@@RZUjj`@","CCC(O)(CC)CC","1030"
"-4.545","1","306.51500000000004","1","5","0","20.23","-5.41","fjsAB@B`BDiUY[WnVBJLTYwhyjjjjjjjj`@@","CC45CCC2C(CCC3CC1SC1CC23C)C4CCC5O","1031"
"-4.172","1","235.90599999999998","0","1","0","0.0","-3.5","daD@P@qBqDfYvzB@@@","Brc1ccccc1Br","1032"
"-3.648","1","197.44799999999998","1","1","0","20.23","-2.34","deTHpBBHzHfHRYgea``b@@","Oc1c(Cl)cc(Cl)cc1Cl","1033"
"-3.784","1","346.3650000000001","1","1","8","149.67999999999998","-5.16","fn}HrALRtzBCV|D@QJ]S[`}ddebRbTRaaRPeKPADtuUP@@","CCCN(CCC)c1c(cc(cc1N(=O)=O)S(N)(=O)=O)N(=O)=O","1034"
"-3.6630000000000003","1","255.29199999999997","0","3","2","20.310000000000002","-4.7989999999999995","fluaB@LLAHYDeEEMEDdbjshaSUS@A@A@@@","C2c1ccccc1N(CCF)C(=O)c3ccccc23 ","1035"
"-1.7519999999999998","1","114.18799999999997","0","0","2","17.07","-1.3","daxH@@RYfZj`@","CC(C)C(=O)C(C)C","1036"
"-2.465","1","238.28699999999998","2","1","3","75.27000000000001","-2.593","fhqQ`@DX@pVQQIQZZHjTxuSMUMP@@","O=C1NC(=O)NC(=O)C1(C(C)C)CC=C(C)C","1037"
"-1.2919999999999998","1","262.261","2","3","1","75.99000000000001","-2.943","fluAP@@BUzNQQQQQQKFX|Uiu`mUTtuUR`@@","c1c(O)C2C(=O)C3cc(O)ccC3OC2cc1(OC)","1038"
"-1.4980000000000002","1","194.19399999999996","0","2","0","61.82","-0.8759999999999999","dg|d@Dq]@\bbbbfJSSimUSTs@@","Cn1cnc2n(C)c(=O)n(C)c(=O)c12","1039"
"-3.842","1","416.58300000000025","0","5","1","60.44","-4.173","ekhPBH@LNic`@cIEECDhheDhdcCeiECHdbjfemjZjjijjjffj`@@","CC(=O)SC4CC1=CC(=O)CCC1(C)C5CCC2(C)C(CCC23CCC(=O)O3)C45","1040"
"-2.6210000000000004","1","122.16699999999999","1","1","0","20.23","-1.38","didH@@RYVzZ@B`@@","Cc1ccc(O)cc1C","1041"
"-4.254","2","170.211","0","2","2","9.23","-3.96","dk\H@@RfYU\]Tz@@@@@@","O(c1ccccc1)c2ccccc2","1042"
"-7.343","1","360.88200000000006","0","2","1","0.0","-8.56","fdy@A`@QAH`TPZHCDQbDfYuygUgG^``JB@h@@@","Clc1cc(Cl)c(cc1Cl)c2cc(Cl)c(Cl)cc2Cl ","1043"
"-0.9640000000000001","1","122.12699999999997","1","1","1","55.980000000000004","0.61","dieH@DXDfyWaZ@@@@","NC(=O)c1cccnc1 ","1044"
"-2.758","1","110.18099999999997","1","1","0","0.0","-2.12","gOpH@DILkW@@@@","Sc1ccccc1","1045"
"-2.688","1","179.219","1","1","1","38.33","-2.5810000000000004","dknD@LADfUmYeVj@B`@@","CNC(=O)Oc1cc(C)cc(C)c1","1046"
"-6.039","1","409.7819999999999","0","3","0","0.0","-6.86","fde@@P@QAHadQJHuDFbOQDXcHhhiMMEcCS`eNCMUUUUUP@@","ClC1CC2C(C1Cl)C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl","1047"
"-1.524","1","94.20400000000001","0","0","1","0.0","-1.44","gC`D@DPHRfh@","CSSC","1048"
"-1.501","1","121.13899999999995","1","1","1","43.09","-0.96","difH@DAInUxV`@@@","NC(=O)c1ccccc1","1049"
"-3.84","1","191.45499999999998","0","1","0","0.0","-3.19","daD@P@qBbDfYvzB@@@","Clc1ccccc1Br","1050"
"-1.493","1","446.40500000000003","6","3","6","184.6","-0.742","eohPC@@@DNCOLbjnekglbbTtRVfTTrQTRbrdtBbvNZ``bjjjjjjJ@@@","COC(=O)c1ccccc1OC2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O","1051"
"-1.6780000000000002","1","116.20399999999998","1","0","4","20.23","-1.47","daxH@@RYWjjhb`@","CCCCC(O)CC","1052"
"-3.891","1","268.32","1","3","1","58.120000000000005","-4.553999999999999","fbmI@@DRTXFQQJJJIJIZkbm^mEj@B@bJ`@@","CCN2c1nc(C)cc(C)c1NC(=O)c3cccnc23 ","1053"
"-3.428","1","163.003","1","1","0","20.23","-1.34","didHPABHZHRYVZz@H`@@","Oc1cc(Cl)cc(Cl)c1","1054"
"-4.87","1","192.261","0","3","0","0.0","-5.85","foQ@@@LdbbbTReyHQmN@@@@`@@@","Cc1cccc2c1ccc3ccccc32","1055"
"-2.089","1","130.231","1","0","5","20.23","-2.11","diDH@@RVUzjjaJ@@","CCCCC(CC)CO","1056"
"-3.827","1","270.225","0","0","4","20.310000000000002","-4.2860000000000005","do^HpAxH`hb`aIevyffjZjh@@","CC(C)N(C(C)C)C(=O)SCC(=CCl)Cl","1057"
"-2.713","1","92.14099999999999","0","1","0","0.0","-2.21","gOp@DjWkB@@@","Cc1ccccc1","1058"
"-3.833","1","230.909","0","1","0","12.89","-3.76","dmv@HDBHFHfHVHrJIJFRf`@j`@@","Clc1cccc(n1)C(Cl)(Cl)Cl","1059"
"-2.5989999999999998","2","96.173","0","1","0","0.0","-3.18","gOp@DiUkZj`@","C1CCC=CCC1","1060"
"-2.444","1","240.44400000000002","0","0","0","6.48","-3.9","dcu@HLd@a@```PcHheDYhuUMP@@","CN(C)C(=S)SSC(=S)N(C)C ","1061"
"-3.3280000000000003","1","352.7700000000001","0","3","3","71.06","-3.2460000000000004","fak@r@BLMzOPQFQQQQIKJIJJEWdeZrvBHbjffjR`@@","COC1=CC(=O)CC(C)C13Oc2c(Cl)c(OC)cc(OC)c2C3=O","1062"
"-2.8139999999999996","1","158.285","1","0","8","20.23","-3.63","dmTH@@RUUUjjj`@","CCCCCCCCCCO","1063"
"-2.938","1","100.20499999999998","0","0","2","0.0","-4.23","gNp@Djejj@@","CCC(C)(C)CC","1064"
"-1.446","1","287.34299999999996","1","0","8","64.63000000000001","1.1440000000000001","f`~`S@GXIRp@bGaHHrQRKIEQPtuUUMPUP@","CNC(=O)C(C)SCCSP(=O)(OC)(OC)","1065"
"-4.335","1","231.893","1","1","0","20.23","-3.15","dmtHHEBHJHZHFHRYf{zXHbH@@","Oc1cc(Cl)c(Cl)c(Cl)c1Cl","1066"
"-0.7490000000000001","1","72.107","0","0","2","17.07","-0.01","gJQ@@dju@@","CCCC=O","1067"
"-3.9330000000000003","1","434.5040000000003","2","4","3","100.9","-4.9","eodPFH@AJfimk`ICHiEHhhhblXdicBeEOMKGHdbjjjjYjjZfijh@@","CC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)COC(C)=O ","1068"
"-1.9069999999999998","1","58.123999999999995","0","0","1","0.0","-2.57","gC`@Dij@@","CCCC","1069"
"-1.9409999999999998","1","124.13899999999997","1","1","1","29.46","-1.96","didD@@iJ[gxZB@@@","COc1ccccc1O","1070"
"-3.5069999999999997","1","376.46800000000013","2","4","1","74.6","-4.099","fmo@R@AM{LDadTbdTTTQVVbVcboZlzNZuUUTsUUMMU@@@","CC1CC2C3CCC(O)(C(=O)C)C3(C)CC(O)C2(F)C4(C)C=CC(=O)C=C14","1071"
"-3.3819999999999997","1","202.29500000000002","0","0","0","0.0","-2.6","gNpJADJHtQXaqFQRFUU@@","ClC(Cl)C(Cl)(Cl)Cl","1072"
"-3.016","1","222.23999999999995","0","1","4","52.60000000000001","-2.35","f`a@P@@Ht[HheDhmD\jsTE@qP@@","CCOC(=O)c1ccccc1C(=O)OCC","1073"
"-0.672","1","74.12299999999999","1","0","1","20.23","0.1","gJQ@@dmU@@","CC(C)CO","1074"
"-3.57","1","134.22199999999998","0","1","2","0.0","-4.12","deT@@DjU^k``b`@@","CC(C)Cc1ccccc1","1075"
"-2.958","1","267.835","0","0","0","0.0","-2.34","eMABlZqIh@","ICI","1076"
"-1.6780000000000002","1","116.204","1","0","4","20.23","-1.4","daxH@@RYUjj`@","CCCC(O)CCC","1077"
"-1.8330000000000002","1","130.18699999999998","0","0","4","26.3","-1.89","diDD@@QIgUZjh@@","CCCCCOC(=O)C","1078"
"-4.203","1","231.893","1","1","0","20.23","-3.37","dmtHHBBHZHFHVHrJJJZWi`bH`@@","Oc1c(Cl)c(Cl)cc(Cl)c1Cl","1079"
"-3.281","1","120.19499999999995","0","1","2","0.0","-3.37","did@@DjU^nBBH@@","CCCc1ccccc1","1080"
"-2.697","1","170.92000000000002","0","0","1","0.0","-2.74","dax@X@bDdLdJbFdNdLbdLeUT@@","FC(F)(Cl)C(F)(F)Cl","1081"
"-0.604","1","70.09100000000001","0","0","1","17.07","0.32","gJQ@@djs@@","CC=CC=O","1082"
"-0.495","1","116.16399999999999","0","0","0","23.550000000000004","0.94","dayH@DpDfYfjh@@","CN(C)C(=O)N(C)C ","1083"
"-3.6639999999999997","1","134.22199999999998","0","1","0","0.0","-4.59","deT@@DjY}[`bB`@@","Cc1cc(C)c(C)cc1C","1084"
"-4.2410000000000005","1","340.4630000000001","0","4","1","43.370000000000005","-4.8","figA`@@Y{dTRTrTrTtRaReFRUYpTmMUUUUU[UP@@","CC(=O)OC3(CCC4C2CCC1=CC(=O)CCC1C2CCC34C)C#C","1085"
"-3.992","1","299.28800000000007","0","2","5","55.84","-3.35","fle`Q@BHqjp@bGadTbRbRberQgQRuUULp@@@@","CCOP(=S)(OCC)N2C(=O)c1ccccc1C2=O","1086"
"-3.782","1","213.23600000000002","2","2","2","49.33","-3.59","f`q``@D@ddrsLk~gV|u@D@@@@@","c1ccccc1NC(=O)c2c(O)cccc2","1087"
"-3.2539999999999996","1","223.79399999999998","0","0","4","3.24","-3.39","dcv@pNBHHHXHR[VyYjZj@@","CCN(CC)C(=S)SCC(Cl)=C","1088"
"-1.165","1","64.515","0","0","0","0.0","-1.06","eMBBHRZ@","ClCC","1089"
"-3.165","1","310.297","2","1","3","75.27000000000001","-3.24","fbeQ``L^`aH@adarPEHYIHUHiXedmKNVjhBBi`@@","CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C","1090"
"-3.659","1","285.343","0","3","3","38.77","-3.46","fj}a`@D@bUIfUWvUmDhJ\eZijf@HjH@@","O=C(C=CC=Cc2ccc1OCOc1c2)N3CCCCC3","1091"
"-2.076","1","70.135","0","0","1","0.0","-2.54","gJP@DiVhPH","CC/C=C\C","1092"
"-2.7","1","218.32199999999997","1","0","3","50.69","-1.62","dgmD`BMm@HrQZIRJsUMUSP@@","CNC(=O)ON=C(CSC)C(C)(C)C ","1093"
"-2.2840000000000003","1","224.25999999999996","2","2","0","75.27","-2.9819999999999998","f`qQ`@DX@pRSJsvjtx{sULuUU@@@","O=C2NC(=O)C1(CCCCCCC1)C(=O)N2","1094"
"-4.6419999999999995","1","263.381","1","1","1","38.33","-4.24","fly``@L@PdrmkOSTeMT@EUU@@@","c1(C(C)(C)C)cc(C(C)(C)C)cc(OC(=O)NC)c1","1095"
"-3.1519999999999997","1","288.255","4","3","1","107.22000000000001","-3.62","fj}@p@@\eyI\bbbTTVLRVaYqQhyZBbHBBJBCJ@@","Oc2cc(O)c1C(=O)CC(Oc1c2)c3ccc(O)c(O)c3","1096"
"-3.612","1","182.222","0","2","2","17.07","-3.12","dg|H@@RYfUWd}mh@@@@@@","O=C(c1ccccc1)c2ccccc2","1097"
"-7.5760000000000005","1","282.5559999999999","0","0","17","0.0","-8.172","fby@@@DiUUUUUZjjjjjh@@","CCCCCCCCCCCCCCCCCCCC","1098"
"-3.492","2","184.242","2","2","3","24.06","-2.92","dg}@@@aJVYU^Svz`@@@@@","N(Nc1ccccc1)c2ccccc2 ","1099"
"-1.381","1","102.17699999999999","1","0","3","20.23","-1.17","gNq@@dlmUP@","CCC(CC)CO","1100"
"-1.655","1","95.10099999999998","1","1","0","33.120000000000005","1.02","gOy@FDfUk`@@@","Oc1ccncc1","1101"
"-1.561","1","96.94400000000002","0","0","0","0.0","-1.3","gC`DADZHRVXRH","Cl\C=C/Cl","1102"
"-2.452","1","84.162","0","1","0","0.0","-3.3","gFp@DjTvjh@","CC1CCCC1","1103"
"-1.308","1","102.17699999999998","1","0","2","20.23","-0.8","gNq@@dsuUTe@@","CC(C)CC(C)O","1104"
"-3.125","1","254.28900000000002","1","3","0","55.56","-3.928","fluP`@DI@iIfYnUuQJMytVj@H@Hh@@@","O2c1ccc(N)cc1N(C)C(=O)c3cc(C)ccc23 ","1105"
"-1.011","1","88.14999999999999","1","0","0","20.23","-0.4","gGQ@@dmUT@@","CC(C)(C)CO","1106"
"-4.132","1","293.754","0","2","4","57.010000000000005","-3.61","fbupb@IZCrpHaIe]YfWjcOA`@jjYZb`J`@","CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n2cncn2","1107"
"-2.251","1","231.25500000000002","2","2","4","67.16","-2.461","fhip`@DDh@RSKJnvhi^BuMSP@P@@","Cc1cc(no1)C(=O)NNCc2ccccc2","1108"
"-1.235","1","42.080999999999996","0","0","0","0.0","-1.08","eM@Hv@","CC=C","1109"
"-4.9239999999999995","1","269.127","2","2","2","40.46","-3.9530000000000003","fhi@a@AFADAbDfUmygZL]z@BhHB@@@","Oc1ccc(Cl)cc1Cc2cc(Cl)ccc2O","1110"
"-4.1819999999999995","1","300.314","2","2","4","76.66","-4.632","ff}PP@LN@aN\bbRbbRRfqfVoVBuP@@PST@@@","CCOC(=O)Nc2cccc(OC(=O)Nc1ccccc1)c2 ","1111"
"-3.34","1","208.21599999999998","0","3","0","34.14","-5.19","f`i@`@@VRYfYU]`eNMyh@`AB@@@","O=C1c2ccccc2C(=O)c3ccccc13","1112"
"-2.033","1","130.231","1","0","5","20.23","-2.09","diDH@@RYuZjjbJ@@","CCCCCCC(C)O","1113"
"-2.169","1","267.306","1","2","2","72.47","-2.281","fdy`R@MPPIP@cIICDhhuDepPXkSUM@A@@@","CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1","1114"
"-3.585","1","134.22199999999998","0","1","3","0.0","-4.06","deT@@DjU_k``b`@@","CCCCc1ccccc1","1115"
"1.091","1","114.05999999999999","2","1","0","75.27","-0.4","daEL@DpFyIeTjZiX@@","O=C1NC(=O)C(=O)N1 ","1116"
"-6.678","1","466.47900000000016","0","2","10","55.38000000000001","-6.237","fmg@r`DXHWhpADOBpQWpZDYEHdeBedhdleIehr\mUP@T@EMT@@@","COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1","1117"
"-2.5639999999999996","1","338.7720000000001","3","3","2","109.49000000000001","-3.451","ffcPQ@IVxHrPQA@cHhheHfiLhdlqW`ekA@lUTB@QCU@@","NS(=O)(=O)c1cc(ccc1Cl)C2(O)NC(=O)c3ccccc23","1118"
"-1.463","1","116.15999999999998","0","0","2","26.3","-1.21","daxD@@QIgYjj@@","CC(C)COC(=O)C","1119"
"-2.9219999999999997","1","100.20499999999998","0","0","0","0.0","-4.36","gNp@Djfjj@@","CC(C)C(C)(C)C","1120"
"-7.746","1","395.3270000000001","0","2","1","0.0","-7.66","fle@C`@QAH`TPjHmDAbDqFQQQSQJVKPlezLDEDDDP@`r`","Clc1ccc(c(Cl)c1Cl)c2c(Cl)cc(Cl)c(Cl)c2Cl ","1121"
"-1.7169999999999999","1","128.13399999999996","0","1","0","47.58","-2.38","deU@@@EIYe^g``p@@","N#Cc1ccccc1C#N","1122"
"-2.64","1","137.138","0","1","1","43.14","-2.44","deVDAHAHeNR[e[aZ@B@@","Cc1cccc(c1)N(=O)=O","1123"
"-2.608","1","197.381","0","0","0","0.0","-1.71","gNpJAbJHLaYArBS]UURT@","FC(F)(F)C(Cl)Br ","1124"
"-0.9079999999999999","1","219.266","1","0","1","70.99999999999999","0.106","dgoL`Lxz[PBLdTrbtTmMMTt@@","CNC(=O)ON=C(SC)C(=O)N(C)C","1125"
"-3.323","1","246.35899999999998","0","0","7","18.46","-3.091","dctDHLH@bOA@bPcHiDdbduUUP@@","CCSCCSP(=S)(OC)OC","1126"
"-2.245","1","72.151","0","0","1","0.0","-3.18","gJP@DjZh@","CCC(C)C","1127"
"-4.32","1","365.96400000000006","0","1","5","44.760000000000005","-4.522","fly@R`EN|DDPRHEDF|KQFQQQYKQIRELyA@UMMT@@@","COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl","1128"
